Kimlik,Tür,"Stok kodu (SKU)","GTIN, UPC, EAN veya ISBN",İsim,Yayımlanmış,"Öne çıkan?","Katalogda görünürlük","Kısa açıklama",Açıklama,"İndirimli fiyatın başladığı tarih","İndirimli fiyatın bittiği tarih","Vergi durumu","Vergi sınıfı",Stokta?,Stok,"Düşük stok miktarı","Ön Siparişe İzin Ver?","Ayrı ayrı mı satılıyor?","Ağırlık (kg)","Uzunluk (cm)","Genişlik (cm)","Yükseklik (cm)","Müşteri değerlendirmelerine izin verilsin mi?","Satın alma notu","İndirimli satış fiyatı","Normal fiyat",Kategoriler,Etiketler,"Gönderim sınıfı",Görseller,"İndirme sınırı","İndirme sona erme günü",Ebeveyn,"Gruplanmış ürünler","Yukarı satışlar","Çapraz satışlar","Harici URL","Düğme metni",Konum,Markalar,"Nitelik 1 ismi","Nitelik 1 değer(ler)i","Nitelik 1 görünür","Nitelik 1 genel","Meta: _porto_demo","Meta: _aioseo_keywords","Meta: _aioseo_og_article_section","Meta: _aioseo_og_article_tags","Meta: _monsterinsights_sitenote_active","Meta: custom_tab_priority1","Meta: custom_tab_priority2","Meta: _aioseo_title","Meta: _aioseo_description","Meta: _aioseo_og_title","Meta: _aioseo_og_description","Meta: _aioseo_twitter_title","Meta: _aioseo_twitter_description","Meta: product_image_on_hover","Meta: header_view","Meta: layout","Meta: custom_tab_title1","Meta: custom_tab_content1","Meta: custom_tab_title2","Meta: custom_tab_content2","Meta: custom_tab_priority3","Meta: _wc_gla_visibility","Meta: _wc_gla_synced_at","Meta: _wc_gla_sync_status","Meta: _yoast_wpseo_primary_product_cat","Meta: _yoast_wpseo_content_score","Meta: _yoast_wpseo_estimated-reading-time-minutes","Meta: fb_product_group_id","Meta: _wc_facebook_commerce_enabled","Meta: _yoast_wpseo_primary_product_brand","Meta: _yoast_wpseo_primary_fb_product_set","Meta: _wa_order_phone_number_check","Meta: _wa_order_phone_number","Meta: _wa_order_button_text","Meta: _wa_order_custom_message","Meta: _hide_wa_button","Meta: _hide_atc_button","Meta: _force_show_atc_button","Meta: _wc_gla_mc_status","Meta: fb_product_item_id","Meta: _wc_facebook_sync_enabled","Meta: fb_visibility","Meta: fb_product_description","Meta: _wc_facebook_product_image_source","Meta: fb_product_image","Meta: fb_product_price","Meta: rs_page_bg_color","Meta: variation_swatches_disabled","Meta: _wp360view_images","Meta: porto_product_360_gallery","Meta: _wpb_post_custom_layout"
1494,variable,VX-036,,"Ambra İtalyan Deri Modern Koltuk",1,0,visible,"Hakiki deriden vazgeçemeyenlerin tercihi <b>Ambra </b>Modern koltuk./wp-content/uploads//wp-content/uploads//wp-content/uploads//wp-content/uploads//wp-content/uploads//wp-content/uploads//wp-content/uploads//wp-content/uploads//wp-content/uploads/
1836,variation,,,"Gieda İtalyan Deri Modern Takım - Siyah",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,300000,,,,https://www.veluxe.com.tr/wp-content/uploads/2024/10/Gieda-12.jpg,,,VX-022,,,,,,4,,Renkler,Siyah,,1,,,,,,,,,,,,,,,,,,,,,,,1784259392,synced,,,,,,,,,,,,,,,partially_approved,9275861365780920,yes,yes,,product,,,,
1837,variation,,,"Gieda İtalyan Deri Modern Takım - Kahverengi",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,300000,,,,https://www.veluxe.com.tr/wp-content/uploads/2024/10/Gieda-6.jpg,,,VX-022,,,,,,5,,Renkler,Kahverengi,,1,,,,,,,,,,,,,,,,,,,,,,,1784259392,synced,,,,,,,,,,,,,,,partially_approved,8759893320743230,yes,yes,,product,,,,
1855,variation,,,"Gieda İtalyan Deri Modern Takım - Yeşil",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,300000,,,,https://www.veluxe.com.tr/wp-content/uploads/2024/10/Gieda-15.jpg,,,VX-022,,,,,,1,,Renkler,Yeşil,,1,,,,,,,,,,,,,,,,,,,,,,,1784259392,synced,,,,,,,,,,,,,,,partially_approved,27830670139912266,yes,yes,,product,,,,
1856,variation,,,"Gieda İtalyan Deri Modern Takım - Bordo",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,300000,,,,https://www.veluxe.com.tr/wp-content/uploads/2024/10/Gieda-1.jpg,,,VX-022,,,,,,2,,Renkler,Bordo,,1,,,,,,,,,,,,,,,,,,,,,,,1784259392,synced,,,,,,,,,,,,,,,partially_approved,27794695826840545,yes,yes,,product,,,,
1857,variation,,,"Gieda İtalyan Deri Modern Takım - Lacivert",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,300000,,,,https://www.veluxe.com.tr/wp-content/uploads/2024/10/Gieda-9.jpg,,,VX-022,,,,,,3,,Renkler,Lacivert,,1,,,,,,,,,,,,,,,,,,,,,,,1784259392,synced,,,,,,,,,,,,,,,partially_approved,8825723937505997,yes,yes,,product,,,,
1858,variable,VX-021,,"Hera İtalyan Deri Modern Koltuk",1,0,visible,"Hakiki deriden vazgeçemeyenlerin tercihi <b>Hera </b>Modern koltuk.
\n
\nYaşam alanınıza değer katan modern tasarımıyla evinizin veya ofisinizin baş köşesine layık.
\n
\nMütevazilikten uzak ve modern görünümüyle görenleri kendine hayran bırakacak.
\n
\nFarklı renk seçenekleri ile her mekana uyum sağlayacaktır./wp-content/uploads/
\n/wp-content/uploads/
\n<span style=""color: #800000;""><strong>Lütfen sepete eklemeden önce renk seçimi yapınız!</strong></span>","Hera Modern Koltuk Tamamen El İşçiliği İle Üretilmiştir./wp-content/uploads//wp-content/uploads//wp-content/uploads//wp-content/uploads//wp-content/uploads//wp-content/uploads//wp-content/uploads//wp-content/uploads//wp-content/uploads//wp-content/uploads/
\n
\n<strong>Malzeme :</strong> %100 Orjinal İthal Dana Derisinden Üretilmiştir.
\n
\n<strong>Ayaklar :</strong>
\n
\n<strong>Ürün Ölçüleri : </strong>
\n
\n<strong>İskelet :</strong>
\n
\n<strong>Sünger :</strong> Konfor Tercihi İçin <strong>35 DNS</strong> Soft Sünger Kullanılmıştır.
\n
\n<strong>Doğal Olması Nedeniyle Hakiki Deri Kullanımı Sağlıklıdır ve Bakımı Kolaydır.</strong>
\n
\n<span style=""color: #800000;""><strong>İsteğe Göre Farklı Ölçülerde Üretim Yapılmaktadır.</strong></span>",,,taxable,,1,,,0,0,,,,,0,,,,"Modern Koltuk",,,"https://www.veluxe.com.tr/wp-content/uploads/2024/10/hera-sahneli.png, https://www.veluxe.com.tr/wp-content/uploads/2024/10/hera-1.jpg, https://www.veluxe.com.tr/wp-content/uploads/2024/10/hera-2.jpg, https://www.veluxe.com.tr/wp-content/uploads/2024/10/hera-3.jpg, https://www.veluxe.com.tr/wp-content/uploads/2024/10/hera-4.jpg, https://www.veluxe.com.tr/wp-content/uploads/2024/10/hera-5.jpg, https://www.veluxe.com.tr/wp-content/uploads/2024/10/hera-6.jpg",,,,,,,,,0,,Renkler,"Beyaz, Beyaz-Siyah, Bordo, Bordo-Lacivert, Bordo-Siyah, Kahverengi, Kahverengi-Yeşil, Lacivert, Sarı-Lacivert, Sarı-Siyah, Siyah, Siyah-Kahverengi, Yeşil, Yeşil-Siyah",1,1,shop49#60,,,,0,12,11,,,,,,,yes,default,right-sidebar,"Garanti Koşulları","Standart mobilya ürünleri için yasal garanti süresi 2 (iki) yıldır.
/wp-content/uploads/
Ancak Veluxe. olarak biz bu süreyi 4 yıla çıkartmaktayız./wp-content/uploads/
/wp-content/uploads/
Satın almış olduğunuz ürün <strong>4 yıl</strong> boyunca <strong>Veluxe. garantisi</strong> altındadır. Bu garanti iskelet, sünger ve bazı ürünlerdeki çelik yay sistemleri için geçerlidir./wp-content/uploads//wp-content/uploads//wp-content/uploads//wp-content/uploads//wp-content/uploads//wp-content/uploads//wp-content/uploads//wp-content/uploads//wp-content/uploads//wp-content/uploads//wp-content/uploads//wp-content/uploads//wp-content/uploads//wp-content/uploads//wp-content/uploads//wp-content/uploads//wp-content/uploads//wp-content/uploads//wp-content/uploads/

Kumaş ve suni deri ürünler kullanıldıkça eskidiği için garanti kapsamına girmez. Hatalı kullanıma bağlı deformasyonlar ( çarpma, sürtme, yırtılma v.s. ) garanti kapsamında değildir!

Hakiki deri ile üretilmiş olan ürünlerimizdeki deri çok uzun yıllar dayanıklıdır. Ancak hakiki deri ürünlerinizin bakımlarını yapmanız ürünün daha uzun ömürlü ve ilk günkü formunda kalması için çok önemlidir.

<a href=""https://www.veluxe.com.tr/yardim/#garanti"" target=""_blank"" rel=""noopener""><strong>Ayrıntılı Bilgi &gt;&gt;</strong></a>","Mimarlar İçin","Veluxe tarafından üretilen tüm koltukların 3d max modellerini isteyebilirsiniz.

Tasarımlarınızda kullanmak için gerekli tüm materyalleri bizden alabilir, dilerseniz de görselleştirme talebinde bulunabilirsiniz.

Model istemek, görselleştirme talebi veya toplu alımlarınız için 0542 489 58 26 numaralı hattımızdan bize ulaşabilirsiniz.",42,sync-and-show,1784259392,synced,,90,1,8694624547330915,no,,,no,Whatsapp,,,no,no,no,partially_approved,,,,,,,,,
1862,variation,,,"Hera İtalyan Deri Modern Koltuk - Siyah",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,200000,,,,https://www.veluxe.com.tr/wp-content/uploads/2024/10/hera-4.jpg,,,VX-021,,,,,,1,,Renkler,Siyah,,1,,,,,,,,,,,,,,,,,,,,,,,1784259392,synced,,,,,,,,,,,,,,,partially_approved,8575120485933132,yes,yes,,product,,,,
1863,variation,,,"Hera İtalyan Deri Modern Koltuk - Kahverengi",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,200000,,,,https://www.veluxe.com.tr/wp-content/uploads/2024/10/hera-2.jpg,,,VX-021,,,,,,2,,Renkler,Kahverengi,,1,,,,,,,,,,,,,,,,,,,,,,,1784259392,synced,,,,,,,,,,,,,,,partially_approved,9008249445902552,yes,yes,,product,,,,
1870,variable,VX-003,,"Letra İtalyan Deri Chester Koltuk",1,0,visible,"Hakiki deriden vazgeçemeyenlerin tercihi <b>Letra </b>Modern koltuk.
\n
\nYaşam alanınıza değer katan modern tasarımıyla evinizin veya ofisinizin baş köşesine layık./wp-content/uploads/
\n/wp-content/uploads/
\nMütevazilikten uzak ve modern görünümüyle görenleri kendine hayran bırakacak./wp-content/uploads/
\n/wp-content/uploads/
\nFarklı renk seçenekleri ile her mekana uyum sağlayacaktır./wp-content/uploads/
\n/wp-content/uploads/
\n<a href=""https://wa.me/905424895826"">Whatsapp ile ulaşmak için tıklayın</a>/wp-content/uploads//wp-content/uploads//wp-content/uploads//wp-content/uploads//wp-content/uploads//wp-content/uploads//wp-content/uploads//wp-content/uploads//wp-content/uploads//wp-content/uploads//wp-content/uploads//wp-content/uploads//wp-content/uploads//wp-content/uploads//wp-content/uploads//wp-content/uploads//wp-content/uploads//wp-content/uploads//wp-content/uploads//wp-content/uploads//wp-content/uploads//wp-content/uploads//wp-content/uploads//wp-content/uploads//wp-content/uploads//wp-content/uploads//wp-content/uploads//wp-content/uploads//wp-content/uploads//wp-content/uploads//wp-content/uploads/
\n
\n<span style=""color: #800000;""><strong>Lütfen sepete eklemeden önce renk seçimi yapınız!</strong></span>","Letra Modern Koltuk Tamamen El İşçiliği İle Üretilmiştir.
\n
\n<strong>Malzeme :</strong> %100 Orjinal İthal Dana Derisinden Üretilmiştir.
\n
\n<strong>Ayaklar :</strong>
\n
\n<strong>Ürün Ölçüleri : </strong>
\n
\n<strong>İskelet :</strong>
\n
\n<strong>Sünger :</strong> Konfor Tercihi İçin <strong>35 DNS</strong> Soft Sünger Kullanılmıştır.
\n
\n<strong>Doğal Olması Nedeniyle Hakiki Deri Kullanımı Sağlıklıdır ve Bakımı Kolaydır.</strong>
\n/wp-content/uploads/
\n<span style=""color: #800000;""><strong>İsteğe Göre Farklı Ölçülerde Üretim Yapılmaktadır.</strong></span>",,,taxable,,1,/wp-content/uploads/w.veluxe.com.tr/wp-content/uploads/2024/10/letra-sahneli.png, https://www.veluxe.com.tr/wp-content/uploads/2024/10/letra-2.jpg, https://www.veluxe.com.tr/wp-content/uploads/2024/10/letra-1.jpg, https://www.veluxe.com.tr/wp-content/uploads/2024/10/letra-3.jpg",,,,,,,,,0,,Renkler,Kahverengi,1,1,shop49#60,,,,0,12,11,,,,,,,yes,default,right-sidebar,"Garanti Koşulları","Standart mobilya ürünleri için yasal garanti süresi 2 (iki) yıldır.
/wp-content/uploads/
Ancak Veluxe. olarak biz bu süreyi 4 yıla çıkartmaktayız./wp-content/uploads/
/wp-content/uploads/
Satın almış olduğunuz ürün <strong>4 yıl</strong> boyunca <strong>Veluxe. garantisi</strong> altındadır. Bu garanti iskelet, sün/wp-content/uploads/için geçerlidir.
/wp-content/uploads/
Kumaş ve suni deri ürünler kullanıldıkça eskidiği için garanti kapsamına girmez. Hatalı kullanıma bağlı deformasyonlar ( çarpma, sü/wp-content/uploads/ldir!
/wp-content/uploads/
Hakiki deri ile üretilmiş olan ürünlerimizdeki deri çok uzun yıllar dayanıklıdır. Ancak hakiki deri ürünlerinizin bakımlarını yapmanız ürünün daha uzun ömürlü ve ilk günkü formunda kalması için çok önemlidir./wp-content/uploads//wp-content/uploads//wp-content/uploads//wp-content/uploads/

<a href=""https://www.veluxe.com.tr/yardim/#garanti"" target=""_blank"" rel=""noopener""><strong>Ayrıntılı Bilgi &gt;&gt;</strong></a>","Mimarlar İçin","Veluxe tarafından üretilen tüm koltukların 3d max modellerini isteyebilirsiniz.

Tasarımlarınızda kullanmak için gerekli tüm materyalleri bizden alabilir, dilerseniz de görselleştirme talebinde bulunabilirsiniz.

Model istemek, görselleştirme talebi veya toplu alımlarınız için 0542 489 58 26 numaralı hattımızdan bize ulaşabilirsiniz.",42,sync-and-show,1784259392,synced,,90,1,27841078755535685,no,,,no,Whatsapp,,,no,no,no,partially_approved,,,,,,,,,
1876,variable,VX-004,,"Luce İtalyan Deri Modern Koltuk",1,0,visible,"Hakiki deriden vazgeçemeyenlerin tercihi <b>Luce </b>Modern koltuk.
\n
\nYaşam alanınıza değer katan modern tasarımıyla evinizin veya ofisinizin baş köşesine layık.
\n
\nMütevazilikten uzak ve modern görünümüyle görenleri kendine hayran bırakacak.
\n
\nFarklı renk seçenekleri ile her mekana uyum sağlayacaktır.
\n
\n<span style=""color: #800000;""><strong>Lütfen sepete eklemeden önce renk seçimi yapınız!</strong></span>","Luce Modern Koltu/wp-content/uploads/
\n/wp-content/uploads//wp-content/uploads//wp-content/uploads//wp-content/uploads/
\n<strong>Malzeme :</strong> %100 Orjinal İthal Dana Derisinden Üretilmiştir.
\n
\n<strong>Ayaklar :</strong>
\n
\n<strong>Ürün Ölçüleri : </strong>
\n
\n<strong>İskelet :</strong>
\n
\n<strong>Sünger :</strong> Konfor Tercihi İçin <strong>35 DNS</strong> Soft Sünger Kullanılmıştır.
\n
\n<strong>Doğal Olması Nedeniyle Hakiki Deri Kullanımı Sağlıklıdır ve Bakımı Kolaydır.</strong>
\n
\n<span style=""color: #800000;""><strong>İsteğe Göre Farklı Ölçülerde Üretim Yapılmaktadır.</strong></span>",,,taxable,,1,,,0,0,,,,,0,,,,"Modern Koltuk",,,"https://www.veluxe.com.tr/wp-content/uploads/2024/10/luce.jpg, https://www.veluxe.com.tr/wp-content/uploads/2024/10/luce-1.jpg, https://www.veluxe.com.tr/wp-content/uploads/2024/10/luce-2.jpg, https://www.veluxe.com.tr/wp-content/uploads/2024/10/luce-3.jpg",,,,,,,,,0,,Renkler,"Beyaz, Beyaz-Siyah, Bordo, Bordo-Lacivert, Bordo-Siyah, Kahverengi, Kahverengi-Yeşil, Lacivert, Sarı-Lacivert, Sarı-Siyah, Siyah, Siyah-Kahverengi, Yeşil, Yeşil-Siyah",1,1,shop49#60,,,,0,12,11,,,,,,,yes,default,right-sidebar,"Garanti Koşulları","Standart mobilya ürünleri için yasal garanti süresi 2 (iki) yıldır.

Ancak Veluxe. olarak biz bu süreyi 4 yıla çıkartmaktayız./wp-content/uploads/
/wp-content/uploads//wp-content/uploads//wp-content/uploads//wp-content/uploads/
Satın almış olduğunuz ürün <strong>4 yıl</strong> boyunca <strong>Veluxe. garantisi</strong> altındadır. Bu garanti iskelet, sünger ve bazı ürünlerdeki çelik yay sistemleri için geçerlidir.

Kumaş ve suni deri ürünler kullanıldıkça eskidiği için garanti kapsamına girmez. Hatalı kullanıma bağlı deformasyonlar ( çarpma, sürtme, yırtılma v.s. ) garanti kapsamında değildir!

Hakiki deri ile üretilmiş olan ürünlerimizdeki deri çok uzun yıllar dayanıklıdır. Ancak hakiki deri ürünlerinizin bakımlarını yapmanız ürünün daha uzun ömürlü ve ilk günkü formunda kalması için çok önemlidir.

<a href=""https://www.veluxe.com.tr/yardim/#garanti"" target=""_blank"" rel=""noopener""><strong>Ayrıntılı Bilgi &gt;&gt;</strong></a>","Mimarlar İçin","Veluxe tarafından üretilen tüm koltukların 3d max modellerini isteyebilirsiniz.

Tasarımlarınızda kullanmak için gerekli tüm materyalleri bizden alabilir, dilerseniz de görselleştirme talebinde bulunabilirsiniz.

Model istemek, görselleştirme talebi veya toplu alımlarınız için 0542 489 58 26 numaralı hattımızdan bize ulaşabilirsiniz.",42,sync-and-show,1784259392,synced,,90,1,8759915714085192,no,,,no,Whatsapp,,,no,no,no,partially_approved,,,,,,,,,
1877,variation,,,"Luce İtalyan Deri Modern Koltuk - Kahverengi",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,165000,,,,https://www.veluxe.com.tr/wp-content/uploads/2024/10/luce-1.jpg,,,VX-004,,,,,,1,,Renkler,Kahverengi,,1,,,,,,,,,,,,,,,,,,,,,,,1784259392,synced,,,,,,,,,,,,,,,partially_approved,8699709870136775,yes,yes,,product,,,,
1881,variable,VX-005,,"Lucente İtalyan Deri Modern Koltuk",1,0,visible,"Hakiki deriden vazgeçemeyenlerin tercihi <b>Lucente </b>Modern koltuk.
\n
\nYaşam alanınıza değer katan modern tasarımıyla evinizin veya ofisinizin baş köşesine layık./wp-content/uploads/
\n/wp-content/uploads//wp-content/uploads//wp-content/uploads//wp-content/uploads/
\nMütevazilikten uzak ve modern görünümüyle görenleri kendine hayran bırakacak.
\n
\nFarklı renk seçenekleri ile her mekana uyum sağlayacaktır.
\n
\n<span style=""color: #800000;""><strong>Lütfen sepete eklemeden önce renk seçimi yapınız!</strong></span>","Lucente Modern Koltuk Tamamen El İşçiliği İle Üretilmiştir.
\n
\n<strong>Malzeme :</strong> %100 Orjinal İthal Dana Derisinden Üretilmiştir.
\n
\n<strong>Ayaklar :</strong>
\n
\n<strong>Ürün Ölçüleri : </strong>
\n
\n<strong>İskelet :</strong>
\n
\n<strong>Sünger :</strong> Konfor Tercihi İçin <strong>35 DNS</strong> Soft Sünger Kullanılmıştır./wp-content/uploads/
\n/wp-content/uploads//wp-content/uploads//wp-content/uploads//wp-content/uploads/
\n<strong>Doğal Olması Nedeniyle Hakiki Deri Kullanımı Sağlıklıdır ve Bakımı Kolaydır.</strong>
\n
\n<span style=""color: #800000;""><strong>İsteğe Göre Farklı Ölçülerde Üretim Yapılmaktadır.</strong></span>",,,taxable,,1,,,0,0,,,,,0,,,,"Modern Koltuk",,,"https://www.veluxe.com.tr/wp-content/uploads/2024/10/lucente.jpg, https://www.veluxe.com.tr/wp-content/uploads/2024/10/lucenta-12.jpg, https://www.veluxe.com.tr/wp-content/uploads/2024/10/lucenta-13.jpg, https://www.veluxe.com.tr/wp-content/uploads/2024/10/lucenta-14.jpg, https://www.veluxe.com.tr/wp-content/uploads/2024/10/lucenta-21.jpg, https://www.veluxe.com.tr/wp-content/uploads/2024/10/lucenta-22.jpg, https://www.veluxe.com.tr/wp-content/uploads/2024/10/lucenta-23.jpg, https://www.veluxe.com.tr/wp-content/uploads/2024/10/lucenta-18.jpg, https://www.veluxe.com.tr/wp-content/uploads/2024/10/lucenta-19.jpg, https://www.veluxe.com.tr/wp-content/uploads/2024/10/lucenta-20.jpg, https://www.veluxe.com.tr/wp-content/uploads/2024/10/lucenta-11.jpg, https://www.veluxe.com.tr/wp-content/uploads/2024/10/lucenta-15.jpg, https://www.veluxe.com.tr/wp-content/uploads/2024/10/lucenta-16.jpg, https://www.veluxe.com.tr/wp-content/uploads/2024/10/lucenta-17.jpg, https://www.veluxe.com.tr/wp-content/uploads/2024/10/lucenta-4.jpg, https://www.veluxe.com.tr/wp-content/uploads/2024/10/lucenta-5.jpg, https://www.veluxe.com.tr/wp-content/uploads/2024/10/lucenta-6.jpg, https://www.veluxe.com.tr/wp-content/uploads/2024/10/lucenta-1.jpg, https://www.veluxe.com.tr/wp-content/uploads/2024/10/lucenta-2.jpg, https://www.veluxe.com.tr/wp-content/uploads/2024/10/lucenta-3.jpg, https://www.veluxe.com.tr/wp-content/uploads/2024/10/lucenta-10.jpg, https://www.veluxe.com.tr/wp-content/uploads/2024/10/lucenta-9.jpg, https://www.veluxe.com.tr/wp-content/uploads/2024/10/lucenta-8.jpg, https://www.veluxe.com.tr/wp-content/uploads/2024/10/lucenta-7.jpg",,,,,,,,,0,,Renkler,"Beyaz, Beyaz-Siyah, Bordo, Bordo-Lacivert, Bordo-Siyah, Kahverengi, Kahverengi-Yeşil, Lacivert, Sarı-Lacivert, Sarı-Siyah, Siyah, Siyah-Kahverengi, Yeşil, Yeşil-Siyah",1,1,shop49#60,,,,0,12,11,,,,,,,yes,default,right-sidebar,"Garanti Koşulları","Standart mobilya ürünleri için yasal garanti süresi 2 (iki) yıldır.

Ancak Veluxe. olarak biz bu süreyi 4 yıla çıkartmaktayız.

Satın almış olduğunuz ürün <strong>4 yıl</strong> boyunca <strong>Veluxe. garantisi</strong> altındadır. Bu garanti iskelet, sünger ve bazı ürünlerdeki çelik yay sistemleri için geçerlidir.

Kumaş ve suni deri ürünler kullanıldıkça eskidiği için garanti kapsamına girmez. Hatalı kullanıma bağlı deformasyonlar ( çarpma, sürtme, yırtılma v.s. ) garanti kapsamında değildir!

Hakiki deri ile üretilmiş olan ürünlerimizdeki deri çok uzun yıllar dayanıklıdır. Ancak hakiki deri ürünlerinizin bakımlarını yapmanız ürünün daha uzun ömürlü ve ilk günkü formunda kalması için çok önemlidir.

<a href=""https://www.veluxe.com.tr/yardim/#garanti"" target=""_blank"" rel=""noopener""><strong>Ayrıntılı Bilgi &gt;&gt;</strong></a>","Mimarlar İçin","Veluxe tarafından üretilen tüm koltukların 3d max modellerini isteyebilirsiniz.

Tasarımlarınızda kullanmak için gerekli tüm materyalleri bizden alabilir, dilerseniz de görselleştirme talebinde b/wp-content/uploads/
/wp-content/uploads//wp-content/uploads//wp-content/uploads//wp-content/uploads/
Model istemek, görselleştirme talebi veya toplu alımlarınız için 0542 489 58 26 numaralı hattımızdan bize ulaşabilirsiniz.",42,sync-and-show,1784259392,synced,,90,1,9279728755371084,no,,,no,Whatsapp,,,no,no,no,partially_approved,,,,,,,,,
1882,variation,,,"Lucente İtalyan Deri Modern Koltuk - Kahverengi",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,166000,,,,https://www.veluxe.com.tr/wp-content/uploads/2024/10/lucenta-12.jpg,,,VX-005,,,,,,10,,Renkler,Kahverengi,,1,,,,,,,,,,,,,,,,,,,,,,,1784259392,synced,,,,,,,,,,,,,,,partially_approved,9294377143905674,yes,yes,,product,,,,
1906,variation,,,"Lucente İtalyan Deri Modern Koltuk - Siyah",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,166000,,,,https://www.veluxe.com.tr/wp-content/uploads/2024/10/lucenta-18.jpg,,,VX-005,,,,,,1,,Renkler,Siyah,,1,,,,,,,,,,,,,,,,,,,,,,,1784259392,synced,,,,,,,,,,,,,,,partially_approved,9919296124752376,yes,yes,,product,,,,
1907,variation,,,"Lucente İtalyan Deri Modern Koltuk - Beyaz",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,166000,,,,https://www.veluxe.com.tr/wp-content/uploads/2024/10/lucenta-1.jpg,,,VX-005,,,,,,2,,Renkler,Beyaz,,1,,,,,,,,,,,,,,,,,,,,,,,1784259392,synced,,,,,,,,,,,,,,,partially_approved,8807710456013205,yes,yes,,product,,,,
1908,variation,,,"Lucente İtalyan Deri Modern Koltuk - Yeşil",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,166000,,,,https://www.veluxe.com.tr/wp-content/uploads/2024/10/lucenta-21.jpg,,,VX-005,,,,,,3,,Renkler,Yeşil,,1,,,,,,,,,,,,,,,,,,,,,,,1784259392,synced,,,,,,,,,,,,,,,partially_approved,8771480076262974,yes,yes,,product,,,,
1909,variation,,,"Lucente İtalyan Deri Modern Koltuk - Lacivert",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,166000,,,,https://www.veluxe.com.tr/wp-content/uploads/2024/10/lucenta-15.jpg,,,VX-005,,,,,,4,,Renkler,Lacivert,,1,,,,,,,,,,,,,,,,,,,,,,,1784259392,synced,,,,,,,,,,,,,,,partially_approved,8801136606672185,yes,yes,,product,,,,
1910,variation,,,"Lucente İtalyan Deri Modern Koltuk - Bordo",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,166000,,,,https://www.veluxe.com.tr/wp-content/uploads/2024/10/lucenta-4.jpg,,,VX-005,,,,,,5,,Renkler,Bordo,,1,,,,,,,,,,,,,,,,,,,,,,,1784259392,synced,,,,,,,,,,,,,,,partially_approved,9205454276165245,yes,yes,,product,,,,
1911,variation,,,"Lucente İtalyan Deri Modern Koltuk - Bordo-Siyah",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,166000,,,,https://www.veluxe.com.tr/wp-content/uploads/2024/10/lucenta-9.jpg,,,VX-005,,,,,,6,,Renkler,Bordo-Siyah,,1,,,,,,,,,,,,,,,,,,,,,,,1784259392,synced,,,,,,,,,,,,,,,partially_approved,8816023455157932,yes,yes,,product,,,,
1912,variation,,,"Lucente İtalyan Deri Modern Koltuk - Sarı-Siyah",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,166000,,,,https://www.veluxe.com.tr/wp-content/uploads/2024/10/lucenta-10.jpg,,,VX-005,,,,,,7,,Renkler,Sarı-Siyah,,1,,,,,,,,,,,,,,,,,,,,,,,1784259392,synced,,,,,,,,,,,,,,,partially_approved,9504149029612334,yes,yes,,product,,,,
1913,variation,,,"Lucente İtalyan Deri Modern Koltuk - Siyah-Kahverengi",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,166000,,,,https://www.veluxe.com.tr/wp-content/uploads/2024/10/lucenta-7.jpg,,,VX-005,,,,,,8,,Renkler,Siyah-Kahverengi,,1,,,,,,,,,,,,,,,,,,,,,,,1784259392,synced,,,,,,,,,,,,,,,partially_approved,8804789146284735,yes,yes,,product,,,,
1914,variation,,,"Lucente İtalyan Deri Modern Koltuk - Siyah-Kahverengi",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,166000,,,,https://www.veluxe.com.tr/wp-content/uploads/2024/10/lucenta-8.jpg,,,VX-005,,,,,,9,,Renkler,Siyah-Kahverengi,,1,,,,,,,,,,,,,,,,,,,,,,,1784259392,synced,,,,,,,,,,,,,,,partially_approved,27861983396779415,yes,yes,,product,,,,
